"CreatedDateTime","Id","UserId","UserPrincipalName","AppDisplayName","ResourceDisplayName","IpAddress","City","CountryOrRegion","ClientAppUsed","IsInteractive","ErrorCode","ConditionalAccessStatus"
"2026-08-21T17:45:34Z","db1c6b86-ef5c-c977-9b48-cab4e23fbc9a","fe2bbf17-9336-462d-6b1a-fcb3ae60e455","blair.kowalski_partner3.example.com#EXT#@example.onmicrosoft.com","Microsoft Office","Microsoft Teams Services","203.0.113.53","Austin","US","Browser","False","53003","failure"
"2026-08-21T17:48:12Z","7736d689-199f-7064-03bb-6f170d61d15f","7ed6c67c-32ca-15a9-b1b7-916d734bd99b","jordan.eriksen_partner7.example.com#EXT#@example.onmicrosoft.com","Microsoft Office","Office 365 SharePoint Online","203.0.113.32","Seattle","US","Browser","True","0","notApplied"
"2026-08-21T18:05:52Z","088b48b9-3a44-8ab7-b4d1-51b4848b4621","ea81087d-4636-4ac3-53aa-880663dfadf8","yael.fontaine_partner10.example.com#EXT#@example.onmicrosoft.com","OneDrive SyncEngine","Office 365 SharePoint Online","203.0.113.13","Toronto","CA","Browser","True","0","success"
"2026-08-21T18:08:42Z","1f4b0f0f-6ef2-34df-fb24-6bebb6b0b312","e7eb9634-5fe4-505a-5220-005bd1e0affc","emery.yilmaz_partner4.example.com#EXT#@example.onmicrosoft.com","Microsoft Teams","Windows Azure Active Directory","203.0.113.114","Sydney","AU","Browser","True","0","notApplied"
"2026-08-21T18:17:44Z","efeff6bf-e1cf-854a-426e-dac5eae21ea7","7fd125a7-29ec-51b4-e4f6-84a2facf791e","harper.rasmussen_partner3.example.com#EXT#@example.onmicrosoft.com","Microsoft Teams","Microsoft Graph","203.0.113.213","Austin","US","Browser","True","0","success"
"2026-08-21T18:41:37Z","a7725844-8977-cda6-4d0c-871a42745640","25daae7b-21bd-0422-b1f6-9e3e7a2ff3d6","drew.quintero_partner12.example.com#EXT#@example.onmicrosoft.com","SharePoint Online Web Client Extensibility","Windows Azure Active Directory","203.0.113.50","Seattle","US","Mobile Apps and Desktop clients","False","0","success"
"2026-08-21T19:34:50Z","efc1817d-9246-3843-79c1-c6b0e6325140","3cdf686f-d6b7-15a2-11a6-a2d160689b69","vale.quintero_partner8.example.com#EXT#@example.onmicrosoft.com","Microsoft Teams","Microsoft Graph","203.0.113.184","Sydney","AU","Mobile Apps and Desktop clients","True","0","notApplied"
"2026-08-21T19:44:15Z","0f43c989-dae6-41f8-cd9c-b2755e11f650","7bd7d595-d37c-2fec-a19c-da461494bef2","reese.rasmussen_partner5.example.com#EXT#@example.onmicrosoft.com","Microsoft Office","Microsoft Teams Services","203.0.113.240","Dublin","IE","Browser","True","0","success"
"2026-08-22T07:21:45Z","281d5956-27f2-a02c-721c-ede38d4a094a","f76b380c-3af5-8586-d3d7-cb368f002974","kai.bergstrom_partner11.example.com#EXT#@example.onmicrosoft.com","SharePoint Online Web Client Extensibility","Microsoft Graph","203.0.113.156","Toronto","CA","Browser","True","0","notApplied"
"2026-08-22T08:11:57Z","3209f63d-5dfe-17a9-ee8c-0bf7f58747b4","fe2bbf17-9336-462d-6b1a-fcb3ae60e455","blair.kowalski_partner3.example.com#EXT#@example.onmicrosoft.com","Office 365 SharePoint Online","Office 365 SharePoint Online","203.0.113.160","Austin","US","Browser","True","0","notApplied"
"2026-08-22T08:23:14Z","893a77a6-5ec4-7a70-c0f2-162fc5a56d9a","1d030fb2-009f-5698-2f0b-d8424902aced","blair.delacroix_partner7.example.com#EXT#@example.onmicrosoft.com","OneDrive SyncEngine","Microsoft Graph","203.0.113.189","Sydney","AU","Mobile Apps and Desktop clients","True","0","success"
"2026-08-22T08:37:38Z","d8a5d41a-d3bb-7f4e-8342-cc473768f347","349e3521-8e29-796d-502b-9b447f84dc3c","zephyr.zawadzki_partner6.example.com#EXT#@example.onmicrosoft.com","Microsoft Teams","Microsoft Graph","203.0.113.124","Sydney","AU","Mobile Apps and Desktop clients","False","0","success"
"2026-08-22T08:39:20Z","84bdcf37-b5b1-5c35-2ba8-543cd4708322","349e3521-8e29-796d-502b-9b447f84dc3c","zephyr.zawadzki_partner6.example.com#EXT#@example.onmicrosoft.com","SharePoint Online Web Client Extensibility","Microsoft Graph","203.0.113.93","Sydney","AU","Mobile Apps and Desktop clients","False","0","success"
"2026-08-22T08:39:42Z","fdd60b6e-164b-9502-7d29-416d832b7469","1701bf74-e630-7200-c0fb-57c96cb1af0f","drew.haddad_partner4.example.com#EXT#@example.onmicrosoft.com","Microsoft Office","Office 365 SharePoint Online","203.0.113.117","Seattle","US","Browser","True","0","success"
"2026-08-22T08:45:27Z","bbf3ca37-e779-1bed-82da-285a35186374","1701bf74-e630-7200-c0fb-57c96cb1af0f","drew.haddad_partner4.example.com#EXT#@example.onmicrosoft.com","Microsoft Teams","Microsoft Teams Services","203.0.113.22","Seattle","US","Browser","True","0","notApplied"
"2026-08-22T09:58:13Z","01100345-3f9e-e876-e218-a95faf377e8a","9145356f-c0fc-c57a-28f4-c70beb10e1f5","kai.ibarra_partner2.example.com#EXT#@example.onmicrosoft.com","OneDrive SyncEngine","Windows Azure Active Directory","203.0.113.21","Austin","US","Mobile Apps and Desktop clients","True","0","success"
"2026-08-22T10:01:30Z","61e411f5-1723-c58c-ede3-d988488812c4","349e3521-8e29-796d-502b-9b447f84dc3c","zephyr.zawadzki_partner6.example.com#EXT#@example.onmicrosoft.com","Microsoft Office","Windows Azure Active Directory","203.0.113.54","Sydney","AU","Browser","False","0","notApplied"
"2026-08-22T10:30:37Z","47a5e3ec-83f9-c0f3-61e3-2b82392d3b71","afb36c7d-8880-f1ce-a5b7-492df0bb428d","logan.fontaine_partner11.example.com#EXT#@example.onmicrosoft.com","OneDrive SyncEngine","Windows Azure Active Directory","203.0.113.173","Seattle","US","Mobile Apps and Desktop clients","True","0","success"
"2026-08-22T10:38:48Z","9cc151d5-4073-ad51-f4d3-91fda42aa25a","25daae7b-21bd-0422-b1f6-9e3e7a2ff3d6","drew.quintero_partner12.example.com#EXT#@example.onmicrosoft.com","OneDrive SyncEngine","Microsoft Graph","203.0.113.156","Seattle","US","Browser","True","53003","failure"
"2026-08-22T11:07:33Z","872db19a-52da-9917-6bc9-d00330ea8938","f0ce2995-b75c-3458-aae5-9fdcf46dd40d","reese.moreau_partner6.example.com#EXT#@example.onmicrosoft.com","OneDrive SyncEngine","Microsoft Graph","203.0.113.108","Toronto","CA","Mobile Apps and Desktop clients","True","0","success"
"2026-08-22T11:26:27Z","0b41d909-1d65-5cc7-debb-e128733855cd","3cdf686f-d6b7-15a2-11a6-a2d160689b69","vale.quintero_partner8.example.com#EXT#@example.onmicrosoft.com","SharePoint Online Web Client Extensibility","Windows Azure Active Directory","203.0.113.124","Sydney","AU","Browser","False","0","notApplied"
"2026-08-22T11:33:59Z","7cfca083-2268-1c32-9080-c886358ebd17","349e3521-8e29-796d-502b-9b447f84dc3c","zephyr.zawadzki_partner6.example.com#EXT#@example.onmicrosoft.com","SharePoint Online Web Client Extensibility","Windows Azure Active Directory","203.0.113.185","Sydney","AU","Browser","True","0","notApplied"
"2026-08-22T11:56:26Z","82d51b4e-404b-0947-ade9-fc9b4ef315b8","25daae7b-21bd-0422-b1f6-9e3e7a2ff3d6","drew.quintero_partner12.example.com#EXT#@example.onmicrosoft.com","Microsoft Office","Microsoft Graph","203.0.113.81","Seattle","US","Browser","True","0","notApplied"
"2026-08-22T12:41:09Z","0aeaa196-2252-b5b4-17f7-8a69c350eecf","afb36c7d-8880-f1ce-a5b7-492df0bb428d","logan.fontaine_partner11.example.com#EXT#@example.onmicrosoft.com","OneDrive SyncEngine","Windows Azure Active Directory","203.0.113.213","Seattle","US","Mobile Apps and Desktop clients","False","0","success"
"2026-08-22T12:41:47Z","f2c51100-a486-3ca4-e3c8-175994da2320","4e84cc4d-d6d1-248d-50ab-8724b6a35057","blair.jovanovic_partner10.example.com#EXT#@example.onmicrosoft.com","SharePoint Online Web Client Extensibility","Microsoft Graph","203.0.113.154","Seattle","US","Mobile Apps and Desktop clients","True","0","success"
"2026-08-22T12:58:06Z","16124c48-7c0b-b438-6875-d65b9fcb2d1c","1701bf74-e630-7200-c0fb-57c96cb1af0f","drew.haddad_partner4.example.com#EXT#@example.onmicrosoft.com","SharePoint Online Web Client Extensibility","Microsoft Teams Services","203.0.113.42","Seattle","US","Mobile Apps and Desktop clients","False","0","success"
"2026-08-22T13:00:28Z","6344d8fc-5c8c-091a-d4aa-649c6ac4626b","72c24b7a-616e-9ed1-0d84-6930486a21d0","reese.ibarra_partner7.example.com#EXT#@example.onmicrosoft.com","Office 365 SharePoint Online","Microsoft Teams Services","203.0.113.235","Sydney","AU","Browser","True","0","notApplied"
"2026-08-22T13:05:42Z","e9d8a737-7942-1aa9-e075-105562f8330b","afb36c7d-8880-f1ce-a5b7-492df0bb428d","logan.fontaine_partner11.example.com#EXT#@example.onmicrosoft.com","Microsoft Office","Office 365 SharePoint Online","203.0.113.5","Seattle","US","Browser","True","0","notApplied"
"2026-08-22T13:25:24Z","3d6624cd-cf6b-b0be-1a29-4f624079f948","7fd125a7-29ec-51b4-e4f6-84a2facf791e","harper.rasmussen_partner3.example.com#EXT#@example.onmicrosoft.com","Microsoft Teams","Microsoft Graph","203.0.113.88","Austin","US","Browser","True","0","success"
"2026-08-22T14:00:25Z","cd2b4077-8fa7-4492-14f7-adb5667cf491","3cdf686f-d6b7-15a2-11a6-a2d160689b69","vale.quintero_partner8.example.com#EXT#@example.onmicrosoft.com","SharePoint Online Web Client Extensibility","Office 365 SharePoint Online","203.0.113.109","Sydney","AU","Browser","True","0","notApplied"
"2026-08-22T14:01:48Z","2f45ad95-916a-7bc7-dd94-8f92492d30b0","1d030fb2-009f-5698-2f0b-d8424902aced","blair.delacroix_partner7.example.com#EXT#@example.onmicrosoft.com","Office 365 SharePoint Online","Microsoft Graph","203.0.113.139","Sydney","AU","Mobile Apps and Desktop clients","False","0","success"
"2026-08-22T14:11:32Z","70a9da18-4929-0e42-1ed2-449c0bffe5b7","86a4ade9-23ca-78f8-f180-48fb9401e02f","drew.lindqvist_partner2.example.com#EXT#@example.onmicrosoft.com","Microsoft Teams","Windows Azure Active Directory","203.0.113.15","Seattle","US","Mobile Apps and Desktop clients","True","0","success"
"2026-08-22T15:04:29Z","9dd8bcee-f5d3-9a72-c4db-118bf39131a7","b1d60cd2-c41e-a635-33a5-b905217ec138","sage.nakamura_partner5.example.com#EXT#@example.onmicrosoft.com","Office 365 SharePoint Online","Windows Azure Active Directory","203.0.113.152","Austin","US","Mobile Apps and Desktop clients","True","0","success"
"2026-08-22T15:06:22Z","15d48d64-b234-fb1f-f19a-6e4b1135080f","0cfd5c91-45a3-76d6-5263-cd8e0deaeabd","finley.petrov_partner8.example.com#EXT#@example.onmicrosoft.com","SharePoint Online Web Client Extensibility","Office 365 SharePoint Online","203.0.113.127","Seattle","US","Mobile Apps and Desktop clients","False","0","success"
"2026-08-22T15:21:18Z","3d5e662a-dc7a-4100-4f27-c86b03759ed9","3cdf686f-d6b7-15a2-11a6-a2d160689b69","vale.quintero_partner8.example.com#EXT#@example.onmicrosoft.com","Microsoft Office","Microsoft Graph","203.0.113.32","Sydney","AU","Browser","True","0","notApplied"
"2026-08-22T15:29:28Z","1054b311-09f8-25d8-1950-efed4f41e0f7","2eef2af4-2aac-b53d-d074-a100e1235ad1","yael.silva_partner9.example.com#EXT#@example.onmicrosoft.com","SharePoint Online Web Client Extensibility","Office 365 SharePoint Online","203.0.113.58","Austin","US","Mobile Apps and Desktop clients","True","0","notApplied"
"2026-08-22T15:46:54Z","a0c3f4e7-c59d-a199-3d9a-91edd1076133","82b72ff3-795a-db69-3b14-7a3d6942da33","xan.ibarra_partner11.example.com#EXT#@example.onmicrosoft.com","Microsoft Office","Windows Azure Active Directory","203.0.113.174","Austin","US","Browser","False","0","success"
"2026-08-22T15:51:56Z","40c20795-7696-8157-3887-634d938a0b12","25daae7b-21bd-0422-b1f6-9e3e7a2ff3d6","drew.quintero_partner12.example.com#EXT#@example.onmicrosoft.com","OneDrive SyncEngine","Microsoft Teams Services","203.0.113.32","Seattle","US","Mobile Apps and Desktop clients","False","0","success"
"2026-08-22T15:57:12Z","21ca2579-1098-3a8e-8b0e-57ef1467775c","3cdf686f-d6b7-15a2-11a6-a2d160689b69","vale.quintero_partner8.example.com#EXT#@example.onmicrosoft.com","OneDrive SyncEngine","Windows Azure Active Directory","203.0.113.253","Sydney","AU","Browser","False","0","notApplied"
"2026-08-22T16:17:19Z","85b816d1-245a-4409-ad06-155268e2936c","1d030fb2-009f-5698-2f0b-d8424902aced","blair.delacroix_partner7.example.com#EXT#@example.onmicrosoft.com","Office 365 SharePoint Online","Microsoft Graph","203.0.113.4","Sydney","AU","Mobile Apps and Desktop clients","False","0","success"
"2026-08-22T16:26:36Z","e355e06f-42fb-4935-ed86-705642b339ba","f76b380c-3af5-8586-d3d7-cb368f002974","kai.bergstrom_partner11.example.com#EXT#@example.onmicrosoft.com","Microsoft Teams","Microsoft Teams Services","203.0.113.80","Toronto","CA","Mobile Apps and Desktop clients","False","0","success"
"2026-08-22T16:28:50Z","1665879c-715f-7ad5-3ad3-f45c7a3fd99b","658d8760-7df8-76f1-8d12-320ab4abbfb0","yael.haddad_partner4.example.com#EXT#@example.onmicrosoft.com","Microsoft Office","Windows Azure Active Directory","203.0.113.48","Dublin","IE","Mobile Apps and Desktop clients","True","0","success"
"2026-08-22T16:32:34Z","351ead5c-9b57-6f0a-7da3-d7a379268611","afb36c7d-8880-f1ce-a5b7-492df0bb428d","logan.fontaine_partner11.example.com#EXT#@example.onmicrosoft.com","Office 365 SharePoint Online","Microsoft Graph","203.0.113.182","Seattle","US","Browser","True","0","success"
"2026-08-22T17:31:54Z","22b30d5e-220f-e1bd-4fd9-6210c8f20329","2e37ffce-ce9f-c07b-5161-2ff713d54290","logan.nakamura_partner1.example.com#EXT#@example.onmicrosoft.com","Microsoft Office","Microsoft Teams Services","203.0.113.91","Dublin","IE","Mobile Apps and Desktop clients","False","0","notApplied"
"2026-08-22T18:18:48Z","4f08b606-fa82-652e-680e-bfbd51da3a2f","fd7aa7f1-51e6-4de0-21c6-46ecbf93f045","jordan.abara_partner9.example.com#EXT#@example.onmicrosoft.com","Microsoft Teams","Microsoft Teams Services","203.0.113.11","Sydney","AU","Browser","False","0","notApplied"
"2026-08-22T18:49:45Z","f1fcc23a-b3b4-527b-d7f8-6da6ddd7323a","25daae7b-21bd-0422-b1f6-9e3e7a2ff3d6","drew.quintero_partner12.example.com#EXT#@example.onmicrosoft.com","OneDrive SyncEngine","Office 365 SharePoint Online","203.0.113.152","Seattle","US","Browser","True","0","success"
"2026-08-22T19:27:47Z","02b59dfb-1d9d-ec8d-535a-338ba9271168","1701bf74-e630-7200-c0fb-57c96cb1af0f","drew.haddad_partner4.example.com#EXT#@example.onmicrosoft.com","SharePoint Online Web Client Extensibility","Office 365 SharePoint Online","203.0.113.210","Seattle","US","Mobile Apps and Desktop clients","True","0","success"
"2026-08-22T19:31:27Z","709c8cab-ab26-955a-bfdd-a029d8d04ad4","e7eb9634-5fe4-505a-5220-005bd1e0affc","emery.yilmaz_partner4.example.com#EXT#@example.onmicrosoft.com","Microsoft Teams","Microsoft Teams Services","203.0.113.82","Sydney","AU","Browser","True","0","notApplied"
"2026-08-23T07:03:36Z","2ac78326-3391-1a76-c5c3-471def562a7d","9145356f-c0fc-c57a-28f4-c70beb10e1f5","kai.ibarra_partner2.example.com#EXT#@example.onmicrosoft.com","SharePoint Online Web Client Extensibility","Microsoft Graph","203.0.113.155","Austin","US","Mobile Apps and Desktop clients","True","0","notApplied"
"2026-08-23T07:07:30Z","cd67a9fc-1c16-1a24-4cd3-e9f4997a14e3","349e3521-8e29-796d-502b-9b447f84dc3c","zephyr.zawadzki_partner6.example.com#EXT#@example.onmicrosoft.com","OneDrive SyncEngine","Microsoft Teams Services","203.0.113.24","Sydney","AU","Browser","False","0","notApplied"
"2026-08-23T07:43:11Z","3ef5d60d-217b-806c-a10b-0cc3decb9eab","1701bf74-e630-7200-c0fb-57c96cb1af0f","drew.haddad_partner4.example.com#EXT#@example.onmicrosoft.com","Microsoft Teams","Microsoft Graph","203.0.113.119","Seattle","US","Browser","True","0","success"
"2026-08-23T08:24:55Z","cd01d8a5-af77-4805-69c3-432a203c13d3","4210d1df-444c-0352-0449-308d469e449d","sage.xiong_partner8.example.com#EXT#@example.onmicrosoft.com","Microsoft Office","Office 365 SharePoint Online","203.0.113.249","Austin","US","Browser","True","0","success"
"2026-08-23T08:47:03Z","3fa23b73-09a2-35f5-85f5-baa5513c54b4","349e3521-8e29-796d-502b-9b447f84dc3c","zephyr.zawadzki_partner6.example.com#EXT#@example.onmicrosoft.com","SharePoint Online Web Client Extensibility","Office 365 SharePoint Online","203.0.113.115","Sydney","AU","Mobile Apps and Desktop clients","True","0","success"
"2026-08-23T08:54:47Z","a50cad2a-4a0b-2cc6-86ab-a0eb1442cbf2","12869724-5830-e031-dc71-3182a3ca73bc","blair.eriksen_partner11.example.com#EXT#@example.onmicrosoft.com","Microsoft Office","Microsoft Graph","203.0.113.32","Sydney","AU","Mobile Apps and Desktop clients","True","0","success"
"2026-08-23T08:59:09Z","d1fb0b59-2c42-d7a2-388d-937624c6f8bb","25daae7b-21bd-0422-b1f6-9e3e7a2ff3d6","drew.quintero_partner12.example.com#EXT#@example.onmicrosoft.com","Microsoft Teams","Office 365 SharePoint Online","203.0.113.192","Seattle","US","Browser","True","0","success"
"2026-08-23T08:59:38Z","7914efb5-bc70-ee17-90d8-d7c056f38619","86a4ade9-23ca-78f8-f180-48fb9401e02f","drew.lindqvist_partner2.example.com#EXT#@example.onmicrosoft.com","Microsoft Teams","Microsoft Teams Services","203.0.113.151","Seattle","US","Browser","True","0","notApplied"
"2026-08-23T10:07:26Z","ffa87d54-5235-2a9b-7a03-4cee63589459","fe2bbf17-9336-462d-6b1a-fcb3ae60e455","blair.kowalski_partner3.example.com#EXT#@example.onmicrosoft.com","SharePoint Online Web Client Extensibility","Windows Azure Active Directory","203.0.113.212","Austin","US","Browser","True","0","notApplied"
"2026-08-23T10:43:25Z","42cb3c89-7819-732d-c228-9ef4cfd35f7a","1d030fb2-009f-5698-2f0b-d8424902aced","blair.delacroix_partner7.example.com#EXT#@example.onmicrosoft.com","Microsoft Teams","Windows Azure Active Directory","203.0.113.26","Sydney","AU","Browser","True","0","notApplied"
"2026-08-23T11:20:02Z","ce515172-7369-3f0c-f985-2afd6481da84","2eef2af4-2aac-b53d-d074-a100e1235ad1","yael.silva_partner9.example.com#EXT#@example.onmicrosoft.com","Microsoft Office","Office 365 SharePoint Online","203.0.113.140","Austin","US","Mobile Apps and Desktop clients","True","0","notApplied"
"2026-08-23T11:22:35Z","9372484f-8752-0521-bf38-3ceef0552f1e","25daae7b-21bd-0422-b1f6-9e3e7a2ff3d6","drew.quintero_partner12.example.com#EXT#@example.onmicrosoft.com","Office 365 SharePoint Online","Microsoft Teams Services","203.0.113.245","Seattle","US","Browser","False","53003","failure"
"2026-08-23T11:39:29Z","c6a39eb0-5d0b-4f11-18f5-72af26aceb81","9145356f-c0fc-c57a-28f4-c70beb10e1f5","kai.ibarra_partner2.example.com#EXT#@example.onmicrosoft.com","Microsoft Teams","Microsoft Teams Services","203.0.113.199","Austin","US","Mobile Apps and Desktop clients","True","0","notApplied"
"2026-08-23T11:49:53Z","59e41df3-957b-bb56-3cda-340f86623354","ea81087d-4636-4ac3-53aa-880663dfadf8","yael.fontaine_partner10.example.com#EXT#@example.onmicrosoft.com","SharePoint Online Web Client Extensibility","Office 365 SharePoint Online","203.0.113.5","Toronto","CA","Browser","False","0","success"
"2026-08-23T14:35:26Z","eee85317-e8e6-2845-0459-41111cd7b7c8","25daae7b-21bd-0422-b1f6-9e3e7a2ff3d6","drew.quintero_partner12.example.com#EXT#@example.onmicrosoft.com","OneDrive SyncEngine","Windows Azure Active Directory","203.0.113.128","Seattle","US","Mobile Apps and Desktop clients","True","0","notApplied"
"2026-08-23T14:41:13Z","ad2f33e6-be64-65d7-53b2-751ae6b69885","3cdf686f-d6b7-15a2-11a6-a2d160689b69","vale.quintero_partner8.example.com#EXT#@example.onmicrosoft.com","Office 365 SharePoint Online","Microsoft Graph","203.0.113.34","Sydney","AU","Browser","False","0","notApplied"
"2026-08-23T14:45:02Z","94d0adfb-6bcf-0947-7f83-9e0c2e4da172","349e3521-8e29-796d-502b-9b447f84dc3c","zephyr.zawadzki_partner6.example.com#EXT#@example.onmicrosoft.com","Microsoft Teams","Microsoft Teams Services","203.0.113.56","Sydney","AU","Mobile Apps and Desktop clients","True","0","success"
"2026-08-23T15:36:15Z","71e3534e-6098-574b-cde0-ef68a48b7267","7bd7d595-d37c-2fec-a19c-da461494bef2","reese.rasmussen_partner5.example.com#EXT#@example.onmicrosoft.com","SharePoint Online Web Client Extensibility","Windows Azure Active Directory","203.0.113.215","Dublin","IE","Browser","True","0","notApplied"
"2026-08-23T15:38:01Z","1c596e9a-f949-44bf-0a52-a54e51cfb39c","fe2bbf17-9336-462d-6b1a-fcb3ae60e455","blair.kowalski_partner3.example.com#EXT#@example.onmicrosoft.com","Microsoft Office","Microsoft Teams Services","203.0.113.99","Austin","US","Browser","False","0","success"
"2026-08-23T15:51:44Z","02e8c2ae-57e3-f136-b04e-c691396c3f16","3cdf686f-d6b7-15a2-11a6-a2d160689b69","vale.quintero_partner8.example.com#EXT#@example.onmicrosoft.com","SharePoint Online Web Client Extensibility","Windows Azure Active Directory","203.0.113.218","Sydney","AU","Mobile Apps and Desktop clients","False","0","success"
"2026-08-23T15:54:15Z","a349516c-cd24-ece8-9064-7903dc77e0ec","3cdf686f-d6b7-15a2-11a6-a2d160689b69","vale.quintero_partner8.example.com#EXT#@example.onmicrosoft.com","Microsoft Office","Microsoft Graph","203.0.113.164","Sydney","AU","Browser","True","0","notApplied"
"2026-08-23T16:23:47Z","f90e312b-8887-c0fb-b473-c99c014a5836","25daae7b-21bd-0422-b1f6-9e3e7a2ff3d6","drew.quintero_partner12.example.com#EXT#@example.onmicrosoft.com","SharePoint Online Web Client Extensibility","Windows Azure Active Directory","203.0.113.93","Seattle","US","Browser","True","0","notApplied"
"2026-08-23T16:48:05Z","0bbc3677-4e77-5286-0b0b-1d7581762127","1701bf74-e630-7200-c0fb-57c96cb1af0f","drew.haddad_partner4.example.com#EXT#@example.onmicrosoft.com","OneDrive SyncEngine","Microsoft Teams Services","203.0.113.234","Seattle","US","Browser","False","0","notApplied"
"2026-08-23T17:00:15Z","a966b962-caf6-7920-4aca-8aa3b190202f","3cdf686f-d6b7-15a2-11a6-a2d160689b69","vale.quintero_partner8.example.com#EXT#@example.onmicrosoft.com","Microsoft Teams","Office 365 SharePoint Online","203.0.113.55","Sydney","AU","Browser","False","0","notApplied"
"2026-08-23T17:10:58Z","c076a107-2c12-6637-2129-ae0160e90801","12869724-5830-e031-dc71-3182a3ca73bc","blair.eriksen_partner11.example.com#EXT#@example.onmicrosoft.com","SharePoint Online Web Client Extensibility","Microsoft Teams Services","203.0.113.194","Sydney","AU","Mobile Apps and Desktop clients","True","0","notApplied"
"2026-08-23T17:16:19Z","93324c44-a742-605a-d540-6bdc80158dbc","25daae7b-21bd-0422-b1f6-9e3e7a2ff3d6","drew.quintero_partner12.example.com#EXT#@example.onmicrosoft.com","Office 365 SharePoint Online","Microsoft Teams Services","203.0.113.59","Seattle","US","Browser","True","0","notApplied"
"2026-08-23T18:21:27Z","b793b2f3-4962-af08-39d3-104a3f50294c","7fd125a7-29ec-51b4-e4f6-84a2facf791e","harper.rasmussen_partner3.example.com#EXT#@example.onmicrosoft.com","Office 365 SharePoint Online","Office 365 SharePoint Online","203.0.113.45","Austin","US","Mobile Apps and Desktop clients","True","53003","failure"
"2026-08-23T18:36:07Z","a512ebfb-ada5-69c6-f3a4-c46e1473341b","86a4ade9-23ca-78f8-f180-48fb9401e02f","drew.lindqvist_partner2.example.com#EXT#@example.onmicrosoft.com","SharePoint Online Web Client Extensibility","Microsoft Teams Services","203.0.113.210","Seattle","US","Browser","True","0","success"
"2026-08-23T18:53:16Z","9fb19ee6-c6fd-cea9-dcec-e062fd43b38c","1d030fb2-009f-5698-2f0b-d8424902aced","blair.delacroix_partner7.example.com#EXT#@example.onmicrosoft.com","OneDrive SyncEngine","Microsoft Teams Services","203.0.113.58","Sydney","AU","Mobile Apps and Desktop clients","True","0","success"
"2026-08-23T19:15:43Z","a1a0e719-d13c-3c80-4470-603dfa56ba51","5f6e7e00-1588-dc5b-5e45-7bbf646e7d4e","reese.quintero_partner3.example.com#EXT#@example.onmicrosoft.com","Microsoft Office","Microsoft Graph","203.0.113.163","Austin","US","Mobile Apps and Desktop clients","True","0","success"
"2026-08-23T19:15:46Z","853b2a59-9296-2c39-8dd8-32836ce0e806","25daae7b-21bd-0422-b1f6-9e3e7a2ff3d6","drew.quintero_partner12.example.com#EXT#@example.onmicrosoft.com","OneDrive SyncEngine","Microsoft Teams Services","203.0.113.197","Seattle","US","Mobile Apps and Desktop clients","True","0","notApplied"
"2026-08-23T19:27:20Z","eb043835-a685-f34e-83af-d16868cff6d6","7ed6c67c-32ca-15a9-b1b7-916d734bd99b","jordan.eriksen_partner7.example.com#EXT#@example.onmicrosoft.com","OneDrive SyncEngine","Office 365 SharePoint Online","203.0.113.236","Seattle","US","Browser","True","0","success"
"2026-08-23T19:28:26Z","aed48e59-cbf1-5275-421b-d022b7ee3940","7ed6c67c-32ca-15a9-b1b7-916d734bd99b","jordan.eriksen_partner7.example.com#EXT#@example.onmicrosoft.com","Microsoft Office","Microsoft Teams Services","203.0.113.245","Seattle","US","Mobile Apps and Desktop clients","True","0","notApplied"
"2026-08-24T07:05:57Z","e9996d84-2303-3c09-49ec-060863e48a6d","0cfd5c91-45a3-76d6-5263-cd8e0deaeabd","finley.petrov_partner8.example.com#EXT#@example.onmicrosoft.com","OneDrive SyncEngine","Office 365 SharePoint Online","203.0.113.52","Seattle","US","Browser","True","0","success"
"2026-08-24T07:41:24Z","cd09b23f-0772-9355-18b6-558493a0e98e","06bf4364-168b-79d7-006b-15e31f8a9f0c","zephyr.bergstrom_partner12.example.com#EXT#@example.onmicrosoft.com","OneDrive SyncEngine","Microsoft Graph","203.0.113.35","Seattle","US","Mobile Apps and Desktop clients","False","0","success"
"2026-08-24T08:14:00Z","586f3a56-9de4-807e-1be7-58ae9de2345d","c5c53719-e6ff-ad4a-dd82-05b6b3105f9f","drew.fontaine_partner1.example.com#EXT#@example.onmicrosoft.com","Office 365 SharePoint Online","Microsoft Graph","203.0.113.231","Dublin","IE","Mobile Apps and Desktop clients","True","53003","failure"
"2026-08-24T08:34:10Z","0b01b05a-af9e-64d0-4878-67cb1f62d554","fe2bbf17-9336-462d-6b1a-fcb3ae60e455","blair.kowalski_partner3.example.com#EXT#@example.onmicrosoft.com","Office 365 SharePoint Online","Office 365 SharePoint Online","203.0.113.207","Austin","US","Mobile Apps and Desktop clients","True","0","success"
"2026-08-24T08:35:38Z","4edc2224-13c3-cdb0-b60a-9da71a36e61d","3cdf686f-d6b7-15a2-11a6-a2d160689b69","vale.quintero_partner8.example.com#EXT#@example.onmicrosoft.com","Microsoft Office","Microsoft Graph","203.0.113.190","Sydney","AU","Browser","False","0","success"
"2026-08-24T08:46:02Z","4d195312-6c5a-f52f-9cc0-f95c2018ba3c","1d030fb2-009f-5698-2f0b-d8424902aced","blair.delacroix_partner7.example.com#EXT#@example.onmicrosoft.com","Office 365 SharePoint Online","Windows Azure Active Directory","203.0.113.14","Sydney","AU","Mobile Apps and Desktop clients","False","0","success"
